tile_id,atlas_row,atlas_column,category,source_tileset,source_row,source_column
1564,97,12,interior_warm,TILESET - Castle_Argus.png,0,7
1565,97,13,interior_warm,TILESET - Castle_Argus.png,3,12
1566,97,14,interior_warm,TILESET - Castle_Argus.png,3,13
1567,97,15,interior_warm,TILESET - Castle_Argus.png,0,8
1568,98,0,interior_warm,TILESET - Airship.png,0,11
1569,98,1,interior_warm,TILESET - Castle_Argus.png,2,8
1570,98,2,interior_warm,TILESET - Castle_Argus.png,1,6
1571,98,3,interior_warm,TILESET - Subterranean_Lake1.png,1,5
1572,98,4,interior_warm,TILESET - Canaan-Inn_ItemShop.png,2,2
1573,98,5,interior_warm,TILESET - Ancients_Maze1.png,0,2
1574,98,6,interior_warm,TILESET - Canaan-NobleHouse.png,2,1
1575,98,7,interior_warm,TILESET - Eureka_B6.png,3,2
1576,98,8,interior_warm,TILESET - Goldor_Manor1_1.png,2,13
1577,98,9,interior_warm,TILESET - The_Invincible.png,1,5
1578,98,10,interior_warm,TILESET - Canaan.png,7,14
1579,98,11,interior_warm,TILESET - Inn_ItemShop.png,5,3
1580,98,12,interior_warm,TILESET - Canaan-Inn_ItemShop.png,0,14
1581,98,13,interior_warm,TILESET - Retrieval_Forest.png,6,9
1582,98,14,interior_warm,TILESET - Chocobos_Forest.png,6,9
1583,98,15,interior_warm,TILESET - Bahamuts_Nest.png,6,9
1584,99,0,interior_warm,TILESET - Dragons_Peak.png,6,9
1585,99,1,interior_warm,TILESET - Dwarven_HollowB1_B2.png,0,9
1586,99,2,interior_warm,TILESET - Tower_of_Owen10F.png,2,9
1587,99,3,interior_warm,TILESET - Ur_Shed.png,3,6
1588,99,4,interior_warm,TILESET - Dwarven_HollowB1_B2.png,0,8
1589,99,5,interior_warm,TILESET - Amur-Shrine.png,0,8
1590,99,6,interior_warm,TILESET - Saronia_NorthWest-Library.png,3,9
1591,99,7,interior_warm,TILESET - Amur-House.png,3,9
1592,99,8,interior_warm,TILESET - Ur_Shed.png,3,9
1593,99,9,interior_warm,TILESET - Chocobos_Forest.png,1,1
1594,99,10,interior_warm,TILESET - Vikings_Cove-1.png,0,9
1595,99,11,interior_warm,TILESET - Castle_Argus.png,5,3
1596,99,12,interior_warm,TILESET - Castle_Argus.png,1,11
1597,99,13,interior_warm,TILESET - Canaan-NobleHouse.png,7,12
1598,99,14,interior_warm,TILESET - Castle_Argus.png,1,7
1599,99,15,interior_warm,TILESET - Tower_of_Owen1F.png,0,0
1600,100,0,interior_warm,TILESET - Ur.png,5,12
1601,100,1,interior_warm,TILESET - Tozus.png,1,0
1602,100,2,interior_warm,TILESET - Amur.png,1,11
1603,100,3,interior_warm,TILESET - Canaan.png,1,11
1604,100,4,interior_warm,TILESET - Canaan.png,1,10
1605,100,5,interior_warm,TILESET - Tower_of_Owen10F.png,2,1
1606,100,6,interior_warm,TILESET - Tower_of_Owen1F.png,0,14
1607,100,7,interior_warm,TILESET - Tower_of_Owen11F.png,2,1
1608,100,8,interior_warm,TILESET - Falgabard-Inn_ItemShop.png,3,7
1609,100,9,interior_warm,TILESET - Falgabard.png,4,6
1610,100,10,interior_warm,TILESET - Saronia_Castle2.png,7,12
1611,100,11,interior_warm,TILESET - Gulgan_Gulch1.png,7,12
1612,100,12,interior_warm,TILESET - Castle_Argus3F.png,7,12
1613,100,13,interior_warm,TILESET - Amur-Shrine.png,7,12
1614,100,14,interior_warm,TILESET - The_Invincible.png,7,12
1615,100,15,interior_warm,TILESET - Wreck1.png,7,12
1616,101,0,interior_warm,TILESET - Amur.png,1,9
1617,101,1,interior_warm,TILESET - Kazus.png,1,9
1618,101,2,interior_warm,TILESET - Canaan.png,1,9
1619,101,3,interior_warm,TILESET - Tozus.png,1,2
1620,101,4,interior_warm,TILESET - Wreck1.png,1,12
1621,101,5,interior_warm,TILESET - The_Invincible.png,1,12
1622,101,6,interior_warm,TILESET - Airship.png,1,12
1623,101,7,interior_warm,TILESET - Airship.png,2,15
1624,101,8,interior_warm,TILESET - Canaan-NobleHouse.png,3,12
1625,101,9,interior_warm,TILESET - Ur_Shed.png,3,12
1626,101,10,interior_warm,TILESET - Ur.png,3,15
1627,101,11,interior_warm,TILESET - Amur.png,3,15
1628,101,12,interior_warm,TILESET - Amur.png,2,5
1629,101,13,interior_warm,TILESET - Canaan.png,2,5
1630,101,14,interior_warm,TILESET - Ur.png,2,5
1631,101,15,interior_warm,TILESET - Bahamuts_Nest.png,4,14
1632,102,0,interior_warm,TILESET - Bahamuts_Nest.png,5,6
1633,102,1,interior_warm,TILESET - Ur_EldersHouse.png,0,4
1634,102,2,interior_warm,TILESET - Canaan-CidHouse_2F.png,0,4
1635,102,3,interior_warm,TILESET - Dragons_Peak.png,1,12
1636,102,4,interior_warm,TILESET - Ancients_Maze1.png,1,14
1637,102,5,interior_warm,TILESET - Falgabard-Inn_ItemShop.png,1,13
1638,102,6,interior_warm,TILESET - Goldor_Manor1_1.png,1,12
1639,102,7,interior_warm,TILESET - Saronia_Castle2.png,1,11
1640,102,8,interior_warm,TILESET - Saronia_SouthEast2.png,1,11
1641,102,9,interior_warm,TILESET - Castle_Argus-Tower.png,1,11
1642,102,10,interior_warm,TILESET - Castle_Sasune_Inner.png,1,11
1643,102,11,interior_warm,TILESET - Vikings_Cove-1.png,2,3
1644,102,12,interior_warm,TILESET - Molten_CaveB1.png,4,13
1645,102,13,interior_warm,TILESET - Saronia_NorthWest-Library.png,2,7
1646,102,14,interior_warm,TILESET - Amur-House.png,2,7
1647,102,15,interior_warm,TILESET - Canaan-CidHouse_1F.png,7,9
1648,103,0,interior_warm,TILESET - Canaan-Magic_WeaponShop.png,7,9
1649,103,1,interior_warm,TILESET - Canaan-Inn_ItemShop.png,7,9
1650,103,2,interior_warm,TILESET - Castle_Argus.png,2,0
1651,103,3,interior_warm,TILESET - Saronia_Castle-Gate.png,6,0
1652,103,4,interior_warm,TILESET - Saronia_Castle-Gate.png,0,0
1653,103,5,interior_warm,TILESET - Saronia_Castle-Gate.png,2,14
1654,103,6,interior_warm,TILESET - Ancient_Ruins1.png,1,15
1655,103,7,interior_warm,TILESET - Cave_of_Shadows3_2.png,1,15
1656,103,8,interior_warm,TILESET - Eureka_B7_1.png,1,15
1657,103,9,interior_warm,TILESET - Cave_of_Tides1.png,1,15
1658,103,10,interior_warm,TILESET - Cave_of_the_Circle1.png,1,15
1659,103,11,interior_warm,TILESET - Vikings_Cove-1.png,0,8
1660,103,12,interior_warm,TILESET - Gulgan_Gulch1.png,0,8
1661,103,13,interior_warm,TILESET - Canaan-NobleHouse.png,3,4
1662,103,14,interior_warm,TILESET - Amur-House.png,3,4
1663,103,15,interior_warm,TILESET - Saronia_NorthWest-Library.png,3,4
1664,104,0,interior_warm,TILESET - Ur_Shed.png,3,4
1665,104,1,interior_warm,TILESET - Saronia_NorthWest-Library.png,2,2
1666,104,2,interior_warm,TILESET - Alter Cave.png,1,12
1667,104,3,interior_warm,TILESET - Canaan-CidHouse_1F.png,3,5
1668,104,4,interior_warm,TILESET - Canaan-Shrine.png,3,5
1669,104,5,interior_warm,TILESET - Saronia_NorthWest-Library.png,3,5
1670,104,6,interior_warm,TILESET - Amur-House.png,3,5
1671,104,7,interior_warm,TILESET - Ur_Shed.png,3,5
1672,104,8,interior_warm,TILESET - Canaan-NobleHouse.png,3,6
1673,104,9,interior_warm,TILESET - Canaan-Shrine.png,3,6
1674,104,10,interior_warm,TILESET - Canaan-CidHouse_1F.png,3,9
1675,104,11,interior_warm,TILESET - Canaan-Shrine.png,3,9
1676,104,12,interior_warm,TILESET - Canaan-NobleHouse.png,3,9
1677,104,13,interior_warm,TILESET - Tower_of_Owen10F.png,3,0
1678,104,14,interior_warm,TILESET - Tower_of_Owen10F.png,3,15
1679,104,15,interior_warm,TILESET - Sewers1.png,2,13
1680,105,0,interior_warm,TILESET - Castle_Argus.png,0,13
1681,105,1,interior_warm,TILESET - Castle_Argus.png,3,2
1682,105,2,interior_warm,TILESET - Dragons_Peak.png,1,1
1683,105,3,interior_warm,TILESET - Canaan-CidHouse_2F.png,0,12
1684,105,4,interior_warm,TILESET - Dragons_Peak.png,0,12
1685,105,5,interior_warm,TILESET - Ur_EldersHouse.png,1,14
1686,105,6,interior_warm,TILESET - Vikings_Cove-1.png,1,6
1687,105,7,interior_warm,TILESET - Dwarven_HollowB1_B2.png,1,5
1688,105,8,interior_warm,TILESET - Amur-Shrine.png,1,5
1689,105,9,interior_warm,TILESET - Gulgan_Gulch1.png,1,5
1690,105,10,interior_warm,TILESET - Amur.png,4,2
1691,105,11,interior_warm,TILESET - Falgabard-Inn_ItemShop.png,0,7
1692,105,12,interior_warm,TILESET - Tozus-Magic_WeaponShop.png,0,6
1693,105,13,interior_warm,TILESET - Tozus-Inn_ItemShop.png,0,6
1694,105,14,interior_warm,TILESET - Tozus-Magic_WeaponShop.png,0,8
1695,105,15,interior_warm,TILESET - Tozus-Inn_ItemShop.png,0,8
1696,106,0,interior_warm,TILESET - Amur-House.png,1,13
1697,106,1,interior_warm,TILESET - Castle_Argus.png,2,3
1698,106,2,interior_warm,TILESET - Cave_of_Tides1.png,3,4
1699,106,3,interior_warm,TILESET - Ur.png,7,1
1700,106,4,interior_warm,TILESET - Canaan.png,1,3
1701,106,5,interior_warm,TILESET - Canaan.png,5,12
1702,106,6,interior_warm,TILESET - Ur.png,1,9
1703,106,7,interior_warm,TILESET - Ur.png,1,3
1704,106,8,interior_warm,TILESET - Kazus.png,1,3
1705,106,9,interior_warm,TILESET - Amur.png,1,3
1706,106,10,interior_warm,TILESET - Goldor_Manor1_1.png,2,0
1707,106,11,interior_warm,TILESET - Molten_CaveB1.png,0,4
1708,106,12,interior_warm,TILESET - Village_of_Gysahl-Inn_ItemShop.png,0,5
1709,106,13,interior_warm,TILESET - Amur-Inn_Pub.png,0,5
1710,106,14,interior_warm,TILESET - Inn_ItemShop.png,0,5
1711,106,15,interior_warm,TILESET - Tozus-Inn_ItemShop.png,0,5
1712,107,0,interior_warm,TILESET - Amur-Inn_Pub.png,3,5
1713,107,1,interior_warm,TILESET - Inn_ItemShop.png,3,5
1714,107,2,interior_warm,TILESET - Village_of_Gysahl-Inn_ItemShop.png,3,5
1715,107,3,interior_warm,TILESET - Goldor_Manor1_1.png,0,7
1716,107,4,interior_warm,TILESET - Tozus-Inn_ItemShop.png,3,5
1717,107,5,interior_warm,TILESET - Amur-Inn_Pub.png,3,8
1718,107,6,interior_warm,TILESET - Tozus-Inn_ItemShop.png,3,8
1719,107,7,interior_warm,TILESET - Inn_ItemShop.png,3,8
1720,107,8,interior_warm,TILESET - Amur-Inn_Pub.png,2,1
1721,107,9,interior_warm,TILESET - Vikings_Cove-1.png,3,8
1722,107,10,interior_warm,TILESET - Ancients_Maze1.png,0,11
1723,107,11,interior_warm,TILESET - Inn_ItemShop.png,7,12
1724,107,12,interior_warm,TILESET - Dwarven_HollowB1_B2.png,1,15
1725,107,13,interior_warm,TILESET - Ur.png,1,10
1726,107,14,interior_warm,TILESET - Cave_of_Tides1.png,2,5
1727,107,15,interior_warm,TILESET - Cave_of_the_Circle1.png,2,5
1728,108,0,interior_warm,TILESET - Mythril_Mine.png,2,5
1729,108,1,interior_warm,TILESET - Alter Cave.png,2,5
1730,108,2,interior_warm,TILESET - Goldor_Manor1_1.png,5,8
1731,108,3,interior_warm,TILESET - Goldor_Manor1_1.png,1,7
1732,108,4,interior_warm,TILESET - The_Invincible.png,1,6
1733,108,5,interior_warm,TILESET - The_Invincible.png,2,10
1734,108,6,interior_warm,TILESET - Castle_Argus.png,3,11
1735,108,7,interior_warm,TILESET - Castle_Argus.png,0,1
1736,108,8,interior_warm,TILESET - Shop_1.png,1,13
1737,108,9,interior_warm,TILESET - Inn_ItemShop.png,1,13
1738,108,10,interior_warm,TILESET - Goldor_Manor1_1.png,3,6
1739,108,11,interior_warm,TILESET - Amur-Shrine.png,0,4
1740,108,12,interior_warm,TILESET - Gulgan_Gulch1.png,0,4
1741,108,13,interior_warm,TILESET - Canaan.png,3,15
1742,108,14,interior_warm,TILESET - Bahamuts_Nest.png,5,1
1743,108,15,interior_warm,TILESET - Canaan-ArmorShop.png,2,7
1744,109,0,interior_warm,TILESET - Canaan-Magic_WeaponShop.png,2,7
1745,109,1,interior_warm,TILESET - Amur-ArmorShop.png,2,7
1746,109,2,interior_warm,TILESET - Amur-Magic_WeaponShop.png,2,7
1747,109,3,interior_warm,TILESET - Castle_Sasune_Inner.png,0,13
1748,109,4,interior_warm,TILESET - Goldor_Manor1_1.png,4,13
1749,109,5,interior_warm,TILESET - Village_of_Gysahl-Inn_ItemShop.png,2,1
1750,109,6,interior_warm,TILESET - Village_of_Gysahl-Inn_ItemShop.png,3,8
1751,109,7,interior_warm,TILESET - Amur-Inn_Pub.png,3,7
1752,109,8,interior_warm,TILESET - Tozus-Inn_ItemShop.png,3,7
1753,109,9,interior_warm,TILESET - Canaan.png,7,5
1754,109,10,interior_warm,TILESET - Tozus.png,1,1
1755,109,11,interior_warm,TILESET - Amur.png,1,2
1756,109,12,interior_warm,TILESET - Kazus.png,1,2
1757,109,13,interior_warm,TILESET - Amur.png,1,0
1758,109,14,interior_warm,TILESET - Cave_of_Shadows3_2.png,2,5
1759,109,15,interior_warm,TILESET - Ancient_Ruins1.png,2,5
1760,110,0,interior_warm,TILESET - Molten_CaveB1.png,0,10
1761,110,1,interior_warm,TILESET - Canaan-CidHouse_2F.png,1,15
1762,110,2,interior_warm,TILESET - The_Invincible.png,0,11
1763,110,3,interior_warm,TILESET - Wreck1.png,0,11
1764,110,4,interior_warm,TILESET - Goldor_Manor1_1.png,1,4
1765,110,5,interior_warm,TILESET - Goldor_Manor1_1.png,5,3
1766,110,6,interior_warm,TILESET - Village_of_Gysahl-Inn_ItemShop.png,2,2
1767,110,7,interior_warm,TILESET - Canaan-Inn_ItemShop.png,3,8
1768,110,8,interior_warm,TILESET - Canaan-NobleHouse.png,7,0
1769,110,9,interior_warm,TILESET - Dragons_Peak.png,0,13
1770,110,10,interior_warm,TILESET - Ur_Shed.png,3,8
1771,110,11,interior_warm,TILESET - Amur-House.png,3,8
1772,110,12,interior_warm,TILESET - Saronia_NorthWest-Library.png,3,8
1773,110,13,interior_warm,TILESET - Canaan-CidHouse_1F.png,3,8
1774,110,14,interior_warm,TILESET - Canaan-Shrine.png,3,8
1775,110,15,interior_warm,TILESET - Canaan-NobleHouse.png,3,8
1776,111,0,interior_warm,TILESET - Saronia_NorthWest-Library.png,3,7
1777,111,1,interior_warm,TILESET - Canaan-NobleHouse.png,3,5
1778,111,2,interior_warm,TILESET - Tower_of_Owen10F.png,1,12
1779,111,3,interior_warm,TILESET - Sewers1.png,1,0
1780,111,4,interior_warm,TILESET - Sewers1.png,1,1
1781,111,5,interior_warm,TILESET - Cave_of_Shadows1_1.png,7,4
1782,111,6,interior_warm,TILESET - Canaan-CidHouse_2F.png,0,7
1783,111,7,interior_warm,TILESET - Canaan-CidHouse_2F.png,7,8
1784,111,8,interior_warm,TILESET - Vikings_Cove-1.png,0,7
1785,111,9,interior_warm,TILESET - Vikings_Cove-1.png,0,6
1786,111,10,interior_warm,TILESET - Dwarven_HollowB1_B2.png,0,6
1787,111,11,interior_warm,TILESET - Amur-Shrine.png,0,6
1788,111,12,interior_warm,TILESET - Gulgan_Gulch1.png,0,6
1789,111,13,interior_warm,TILESET - Dwarven_HollowB1_B2.png,2,8
1790,111,14,interior_warm,TILESET - Canaan-CidHouse_2F.png,2,8
1791,111,15,interior_warm,TILESET - Vikings_Cove-1.png,1,14
1792,112,0,interior_warm,TILESET - Dwarven_HollowB1_B2.png,1,14
1793,112,1,interior_warm,TILESET - Amur-Shrine.png,1,14
1794,112,2,interior_warm,TILESET - Gulgan_Gulch1.png,1,14
1795,112,3,interior_warm,TILESET - Gulgan_Gulch1.png,4,0
1796,112,4,interior_warm,TILESET - Saronia_NorthWest-Library.png,4,0
1797,112,5,interior_warm,TILESET - Amur-House.png,4,0
1798,112,6,interior_warm,TILESET - Canaan-CidHouse_1F.png,4,0
1799,112,7,interior_warm,TILESET - Canaan-Shrine.png,4,0
1800,112,8,interior_warm,TILESET - Canaan-NobleHouse.png,4,0
1801,112,9,interior_warm,TILESET - Ur_Shed.png,4,0
1802,112,10,interior_warm,TILESET - Ur_EldersHouse.png,4,0
1803,112,11,interior_warm,TILESET - Amur-Shrine.png,4,0
1804,112,12,interior_warm,TILESET - Canaan-CidHouse_2F.png,3,15
1805,112,13,interior_warm,TILESET - Tozus-Inn_ItemShop.png,2,3
1806,112,14,interior_warm,TILESET - Inn_ItemShop.png,2,3
1807,112,15,interior_warm,TILESET - Tozus-Inn_ItemShop.png,0,14
1808,113,0,interior_warm,TILESET - Canaan-Inn_ItemShop.png,7,10
1809,113,1,interior_warm,TILESET - Canaan-Inn_ItemShop.png,5,4
1810,113,2,interior_warm,TILESET - Ancients_Maze1.png,0,10
1811,113,3,interior_warm,TILESET - Cave_of_Shadows1_1.png,3,1
1812,113,4,interior_warm,TILESET - Canaan-NobleHouse.png,2,8
1813,113,5,interior_warm,TILESET - Dragons_Peak.png,0,11
1814,113,6,interior_warm,TILESET - Eureka_B6.png,1,6
1815,113,7,interior_warm,TILESET - The_Invincible.png,6,9
1816,113,8,interior_warm,TILESET - Wreck1.png,6,9
1817,113,9,interior_warm,TILESET - Ancients_Maze1.png,2,13
1818,113,10,interior_warm,TILESET - Tower_of_Owen10F.png,1,14
1819,113,11,interior_warm,TILESET - Canaan-Inn_ItemShop.png,0,15
1820,113,12,interior_warm,TILESET - Village_of_Gysahl-Inn_ItemShop.png,0,15
1821,113,13,interior_warm,TILESET - Tozus-Magic_WeaponShop.png,3,4
1822,113,14,interior_warm,TILESET - The_Invincible.png,3,10
1823,113,15,interior_warm,TILESET - Wreck1.png,3,10
1824,114,0,interior_warm,TILESET - Molten_CaveB1.png,0,0
1825,114,1,interior_warm,TILESET - Castle_Argus.png,2,9
1826,114,2,interior_warm,TILESET - Ur.png,1,11
1827,114,3,interior_warm,TILESET - Kazus.png,1,11
1828,114,4,interior_warm,TILESET - Tozus.png,1,11
1829,114,5,interior_warm,TILESET - Ur.png,1,0
1830,114,6,interior_warm,TILESET - Kazus.png,1,0
1831,114,7,interior_warm,TILESET - Ur.png,1,2
1832,114,8,interior_warm,TILESET - Sewers1.png,2,7
1833,114,9,interior_warm,TILESET - Canaan-Inn_ItemShop.png,3,4
1834,114,10,interior_warm,TILESET - Canaan-Inn_ItemShop.png,3,5
1835,114,11,interior_warm,TILESET - Inn_ItemShop.png,2,2
1836,114,12,interior_warm,TILESET - The_Invincible.png,3,3
1837,114,13,interior_warm,TILESET - Wreck1.png,3,3
1838,114,14,interior_warm,TILESET - Tozus-Magic_WeaponShop.png,2,8
1839,114,15,interior_warm,TILESET - Canaan-CidHouse_1F.png,2,8
1840,115,0,interior_warm,TILESET - Dwarven_HollowB1_B2.png,2,12
1841,115,1,interior_warm,TILESET - Dwarven_HollowB1_B2.png,0,7
1842,115,2,interior_warm,TILESET - Alter Cave.png,7,4
1843,115,3,interior_warm,TILESET - Alter Cave.png,6,12
1844,115,4,interior_warm,TILESET - Falgabard.png,2,8
1845,115,5,interior_warm,TILESET - Canaan-Inn_ItemShop.png,2,3
1846,115,6,interior_warm,TILESET - Ancient_Ruins1.png,2,10
1847,115,7,interior_warm,TILESET - Cave_of_Shadows3_2.png,2,10
1848,115,8,interior_warm,TILESET - Canaan-Inn_ItemShop.png,3,7
1849,115,9,interior_warm,TILESET - Goldor_Manor1_1.png,5,6
1850,115,10,interior_warm,TILESET - Ancients_Maze1.png,6,7
1851,115,11,interior_warm,TILESET - Amur-Inn_Pub.png,3,12
1852,115,12,interior_warm,TILESET - Canaan-Inn_ItemShop.png,3,6
1853,115,13,interior_warm,TILESET - Tozus-Magic_WeaponShop.png,0,9
1854,115,14,interior_warm,TILESET - Falgabard-Inn_ItemShop.png,0,9
1855,115,15,interior_warm,TILESET - Amur-House.png,0,15
1856,116,0,interior_warm,TILESET - Saronia_NorthWest-Library.png,0,15
1857,116,1,interior_warm,TILESET - Saronia_NorthWest-Library.png,2,3
1858,116,2,interior_warm,TILESET - Airship.png,2,13
1859,116,3,interior_warm,TILESET - Bahamuts_Nest.png,7,1
1860,116,4,interior_warm,TILESET - Tozus-Inn_ItemShop.png,3,6
1861,116,5,interior_warm,TILESET - Amur-Inn_Pub.png,3,6
1862,116,6,interior_warm,TILESET - Canaan-Inn_ItemShop.png,2,7
1863,116,7,interior_warm,TILESET - Tozus-Inn_ItemShop.png,2,7
1864,116,8,interior_warm,TILESET - Amur-Inn_Pub.png,2,7
1865,116,9,interior_warm,TILESET - Inn_ItemShop.png,2,7
1866,116,10,interior_warm,TILESET - Castle_Argus.png,5,6
1867,116,11,interior_warm,TILESET - Wreck1.png,1,6
1868,116,12,interior_warm,TILESET - Airship.png,1,6
1869,116,13,interior_warm,TILESET - Airship.png,2,10
1870,116,14,interior_warm,TILESET - Wreck1.png,2,10
1871,116,15,interior_warm,TILESET - Airship.png,2,9
1872,117,0,interior_warm,TILESET - The_Invincible.png,2,9
1873,117,1,interior_warm,TILESET - Ancients_Maze1.png,4,3
1874,117,2,interior_warm,TILESET - Canaan-Inn_ItemShop.png,1,15
1875,117,3,interior_warm,TILESET - Goldor_Manor1_1.png,6,7
1876,117,4,interior_warm,TILESET - Molten_CaveB1.png,3,2
1877,117,5,interior_warm,TILESET - Amur-Inn_Pub.png,3,9
1878,117,6,interior_warm,TILESET - Tozus-Inn_ItemShop.png,3,9
1879,117,7,interior_warm,TILESET - Inn_ItemShop.png,3,9
1880,117,8,interior_warm,TILESET - Village_of_Gysahl-Inn_ItemShop.png,3,9
1881,117,9,interior_warm,TILESET - Inn_ItemShop.png,3,6
1882,117,10,interior_warm,TILESET - Goldor_Manor1_1.png,3,0
1883,117,11,interior_warm,TILESET - Ancients_Maze1.png,2,12
1884,117,12,interior_warm,TILESET - Ancients_Maze1.png,3,13
1885,117,13,interior_warm,TILESET - Ancients_Maze1.png,3,14
1886,117,14,interior_warm,TILESET - Amur-Shrine.png,3,6
1887,117,15,interior_warm,TILESET - The_Invincible.png,0,14
1888,118,0,interior_warm,TILESET - Gulgan_Gulch1.png,0,7
1889,118,1,interior_warm,TILESET - Dragons_Peak.png,2,1
1890,118,2,interior_warm,TILESET - Village_of_Gysahl-Inn_ItemShop.png,2,3
1891,118,3,interior_warm,TILESET - Eureka_B7_1.png,2,10
1892,118,4,interior_warm,TILESET - Amur.png,7,14
1893,118,5,interior_warm,TILESET - Saronia_Castle-Gate.png,6,2
1894,118,6,interior_warm,TILESET - Amur.png,2,6
1895,118,7,interior_warm,TILESET - Goldor_Manor1_1.png,0,11
1896,118,8,interior_warm,TILESET - Dragons_Peak.png,1,15
1897,118,9,interior_warm,TILESET - The_Invincible.png,2,5
1898,118,10,interior_warm,TILESET - Wreck1.png,2,5
1899,118,11,interior_warm,TILESET - Mythril_Mine.png,3,11
1900,118,12,interior_warm,TILESET - Alter Cave.png,3,11
1901,118,13,interior_warm,TILESET - Amur-House.png,2,6
1902,118,14,interior_warm,TILESET - Saronia_NorthWest-Library.png,2,6
1903,118,15,interior_warm,TILESET - Canaan-CidHouse_1F.png,2,6
1904,119,0,interior_warm,TILESET - Canaan-Shrine.png,2,6
1905,119,1,interior_warm,TILESET - Dragons_Peak.png,1,13
1906,119,2,interior_warm,TILESET - Bahamuts_Nest.png,5,7
1907,119,3,interior_warm,TILESET - Goldor_Manor1_1.png,6,1
1908,119,4,interior_warm,TILESET - Goldor_Manor1_1.png,1,11
1909,119,5,interior_warm,TILESET - Castle_Argus-Tower.png,1,12
1910,119,6,interior_warm,TILESET - Castle_Argus-Tower.png,1,14
1911,119,7,interior_warm,TILESET - Castle_Sasune_Inner.png,1,10
1912,119,8,interior_warm,TILESET - Saronia_Castle5.png,1,10
1913,119,9,interior_warm,TILESET - Castle_Argus3F.png,0,8
1914,119,10,interior_warm,TILESET - Saronia_Castle2.png,0,8
1915,119,11,interior_warm,TILESET - The_Invincible.png,2,1
1916,119,12,interior_warm,TILESET - Wreck1.png,2,1
1917,119,13,interior_warm,TILESET - Tozus-Inn_ItemShop.png,3,12
1918,119,14,interior_warm,TILESET - Village_of_Gysahl-Inn_ItemShop.png,3,12
1919,119,15,interior_warm,TILESET - Airship.png,0,2
1920,120,0,interior_warm,TILESET - Wreck1.png,3,1
1921,120,1,interior_warm,TILESET - The_Invincible.png,3,1
1922,120,2,interior_warm,TILESET - Airship.png,3,1
1923,120,3,interior_warm,TILESET - Dragons_Peak.png,3,0
1924,120,4,interior_warm,TILESET - Bahamuts_Nest.png,1,4
