source_tileset,source_row,source_column,tile_id,match_type
TILESET - Dragons_Peak.png,7,1,4657,exact
TILESET - Dragons_Peak.png,7,2,1383,exact
TILESET - Dragons_Peak.png,7,3,1481,exact
TILESET - Dragons_Peak.png,7,4,2136,representative
TILESET - Dragons_Peak.png,7,5,772,representative
TILESET - Dragons_Peak.png,7,6,738,exact
TILESET - Dragons_Peak.png,7,7,1923,exact
TILESET - Dragons_Peak.png,7,8,1923,exact
TILESET - Dragons_Peak.png,7,9,1923,exact
TILESET - Dragons_Peak.png,7,10,1923,exact
TILESET - Dragons_Peak.png,7,11,1923,exact
TILESET - Dragons_Peak.png,7,12,151,representative
TILESET - Dragons_Peak.png,7,13,434,representative
TILESET - Dragons_Peak.png,7,14,1584,exact
TILESET - Dragons_Peak.png,7,15,0,exact
TILESET - Duster-ArmorShop.png,0,0,5708,exact
TILESET - Duster-ArmorShop.png,0,1,2730,exact
TILESET - Duster-ArmorShop.png,0,2,989,exact
TILESET - Duster-ArmorShop.png,0,3,977,exact
TILESET - Duster-ArmorShop.png,0,4,545,exact
TILESET - Duster-ArmorShop.png,0,5,954,exact
TILESET - Duster-ArmorShop.png,0,6,678,exact
TILESET - Duster-ArmorShop.png,0,7,249,exact
TILESET - Duster-ArmorShop.png,0,8,683,exact
TILESET - Duster-ArmorShop.png,0,9,363,exact
TILESET - Duster-ArmorShop.png,0,10,4431,exact
TILESET - Duster-ArmorShop.png,0,11,4259,exact
TILESET - Duster-ArmorShop.png,0,12,805,exact
TILESET - Duster-ArmorShop.png,0,13,3238,exact
TILESET - Duster-ArmorShop.png,0,14,393,exact
TILESET - Duster-ArmorShop.png,0,15,1006,exact
TILESET - Duster-ArmorShop.png,1,0,2803,exact
TILESET - Duster-ArmorShop.png,1,1,5892,exact
TILESET - Duster-ArmorShop.png,1,2,5889,exact
TILESET - Duster-ArmorShop.png,1,3,5806,exact
TILESET - Duster-ArmorShop.png,1,4,2820,exact
TILESET - Duster-ArmorShop.png,1,5,540,exact
TILESET - Duster-ArmorShop.png,1,6,406,exact
TILESET - Duster-ArmorShop.png,1,7,4668,exact
TILESET - Duster-ArmorShop.png,1,8,4041,exact
TILESET - Duster-ArmorShop.png,1,9,3293,exact
TILESET - Duster-ArmorShop.png,1,10,3887,exact
TILESET - Duster-ArmorShop.png,1,11,3156,exact
TILESET - Duster-ArmorShop.png,1,12,3297,exact
TILESET - Duster-ArmorShop.png,1,13,1460,exact
TILESET - Duster-ArmorShop.png,1,14,723,exact
TILESET - Duster-ArmorShop.png,1,15,2187,exact
TILESET - Duster-ArmorShop.png,2,0,4679,exact
TILESET - Duster-ArmorShop.png,2,1,998,exact
TILESET - Duster-ArmorShop.png,2,2,210,exact
TILESET - Duster-ArmorShop.png,2,3,1003,exact
TILESET - Duster-ArmorShop.png,2,4,517,exact
TILESET - Duster-ArmorShop.png,2,5,566,exact
TILESET - Duster-ArmorShop.png,2,6,237,exact
TILESET - Duster-ArmorShop.png,2,7,1746,exact
TILESET - Duster-ArmorShop.png,2,8,413,exact
TILESET - Duster-ArmorShop.png,2,9,3309,exact
TILESET - Duster-ArmorShop.png,2,10,3838,exact
TILESET - Duster-ArmorShop.png,2,11,4786,exact
TILESET - Duster-ArmorShop.png,2,12,264,exact
TILESET - Duster-ArmorShop.png,2,13,4615,exact
TILESET - Duster-ArmorShop.png,2,14,5840,exact
TILESET - Duster-ArmorShop.png,2,15,5820,exact
TILESET - Duster-ArmorShop.png,3,0,3156,exact
TILESET - Duster-ArmorShop.png,3,1,2973,exact
TILESET - Duster-ArmorShop.png,3,2,2778,exact
TILESET - Duster-ArmorShop.png,3,3,1343,exact
TILESET - Duster-ArmorShop.png,3,4,209,exact
TILESET - Duster-ArmorShop.png,3,5,657,exact
TILESET - Duster-ArmorShop.png,3,6,636,exact
TILESET - Duster-ArmorShop.png,3,7,207,exact
TILESET - Duster-ArmorShop.png,3,8,629,exact
TILESET - Duster-ArmorShop.png,3,9,631,exact
TILESET - Duster-ArmorShop.png,3,10,43,exact
TILESET - Duster-ArmorShop.png,3,11,965,exact
TILESET - Duster-ArmorShop.png,3,12,2224,exact
TILESET - Duster-ArmorShop.png,3,13,5673,exact
TILESET - Duster-ArmorShop.png,3,14,2349,exact
TILESET - Duster-ArmorShop.png,3,15,805,exact
TILESET - Duster-ArmorShop.png,4,0,295,exact
TILESET - Duster-ArmorShop.png,4,1,5732,exact
TILESET - Duster-ArmorShop.png,4,2,5773,exact
TILESET - Duster-ArmorShop.png,4,3,5760,exact
TILESET - Duster-ArmorShop.png,4,4,5708,exact
TILESET - Duster-ArmorShop.png,4,5,2730,exact
TILESET - Duster-ArmorShop.png,4,6,5719,exact
TILESET - Duster-ArmorShop.png,4,7,3938,exact
TILESET - Duster-ArmorShop.png,4,8,0,exact
TILESET - Duster-ArmorShop.png,4,9,2407,exact
TILESET - Duster-ArmorShop.png,4,10,2886,exact
TILESET - Duster-ArmorShop.png,4,11,2710,exact
TILESET - Duster-ArmorShop.png,4,12,3000,exact
TILESET - Duster-ArmorShop.png,4,13,3186,exact
TILESET - Duster-ArmorShop.png,4,14,2970,exact
TILESET - Duster-ArmorShop.png,4,15,0,exact
TILESET - Duster-ArmorShop.png,5,0,3855,exact
TILESET - Duster-ArmorShop.png,5,1,4615,exact
TILESET - Duster-ArmorShop.png,5,2,3838,exact
TILESET - Duster-ArmorShop.png,5,3,1006,exact
TILESET - Duster-ArmorShop.png,5,4,393,exact
TILESET - Duster-ArmorShop.png,5,5,5840,exact
TILESET - Duster-ArmorShop.png,5,6,5820,exact
TILESET - Duster-ArmorShop.png,5,7,3436,exact
TILESET - Duster-ArmorShop.png,5,8,0,exact
TILESET - Duster-ArmorShop.png,5,9,2969,exact
TILESET - Duster-ArmorShop.png,5,10,3086,exact
TILESET - Duster-ArmorShop.png,5,11,5708,exact
TILESET - Duster-ArmorShop.png,5,12,5708,exact
TILESET - Duster-ArmorShop.png,5,13,2730,exact
TILESET - Duster-ArmorShop.png,5,14,43,exact
TILESET - Duster-ArmorShop.png,5,15,0,exact
TILESET - Duster-ArmorShop.png,6,0,43,exact
TILESET - Duster-ArmorShop.png,6,1,3938,exact
TILESET - Duster-ArmorShop.png,6,2,4259,exact
TILESET - Duster-ArmorShop.png,6,3,2734,exact
TILESET - Duster-ArmorShop.png,6,4,619,exact
TILESET - Duster-ArmorShop.png,6,5,2407,exact
TILESET - Duster-ArmorShop.png,6,6,2886,exact
TILESET - Duster-ArmorShop.png,6,7,914,exact
TILESET - Duster-ArmorShop.png,6,8,5981,exact
TILESET - Duster-ArmorShop.png,6,9,2596,exact
TILESET - Duster-ArmorShop.png,6,10,2407,exact
TILESET - Duster-ArmorShop.png,6,11,2886,exact
TILESET - Duster-ArmorShop.png,6,12,5719,exact
TILESET - Duster-ArmorShop.png,6,13,914,exact
TILESET - Duster-ArmorShop.png,6,14,5760,exact
TILESET - Duster-ArmorShop.png,6,15,5708,exact
TILESET - Duster-ArmorShop.png,7,0,619,exact
TILESET - Duster-ArmorShop.png,7,1,4528,exact
TILESET - Duster-ArmorShop.png,7,2,2407,exact
TILESET - Duster-ArmorShop.png,7,3,2886,exact
TILESET - Duster-ArmorShop.png,7,4,5719,exact
TILESET - Duster-ArmorShop.png,7,5,914,exact
TILESET - Duster-ArmorShop.png,7,6,5760,exact
TILESET - Duster-ArmorShop.png,7,7,5708,exact
TILESET - Duster-ArmorShop.png,7,8,249,exact
TILESET - Duster-ArmorShop.png,7,9,363,exact
TILESET - Duster-ArmorShop.png,7,10,393,exact
TILESET - Duster-ArmorShop.png,7,11,545,exact
TILESET - Duster-ArmorShop.png,7,12,161,exact
TILESET - Duster-ArmorShop.png,7,13,501,exact
TILESET - Duster-ArmorShop.png,7,14,5981,exact
TILESET - Duster-ArmorShop.png,7,15,0,exact
TILESET - Duster-Inn_ItemShop.png,0,0,5708,exact
TILESET - Duster-Inn_ItemShop.png,0,1,2730,exact
TILESET - Duster-Inn_ItemShop.png,0,2,989,exact
TILESET - Duster-Inn_ItemShop.png,0,3,977,exact
TILESET - Duster-Inn_ItemShop.png,0,4,545,exact
TILESET - Duster-Inn_ItemShop.png,0,5,1709,exact
TILESET - Duster-Inn_ItemShop.png,0,6,678,exact
TILESET - Duster-Inn_ItemShop.png,0,7,249,exact
TILESET - Duster-Inn_ItemShop.png,0,8,683,exact
TILESET - Duster-Inn_ItemShop.png,0,9,363,exact
TILESET - Duster-Inn_ItemShop.png,0,10,4433,exact
TILESET - Duster-Inn_ItemShop.png,0,11,4261,exact
TILESET - Duster-Inn_ItemShop.png,0,12,5968,exact
TILESET - Duster-Inn_ItemShop.png,0,13,3238,exact
TILESET - Duster-Inn_ItemShop.png,0,14,2067,exact
TILESET - Duster-Inn_ItemShop.png,0,15,1402,exact
TILESET - Duster-Inn_ItemShop.png,1,0,2824,exact
TILESET - Duster-Inn_ItemShop.png,1,1,5752,exact
TILESET - Duster-Inn_ItemShop.png,1,2,5751,exact
TILESET - Duster-Inn_ItemShop.png,1,3,5756,exact
TILESET - Duster-Inn_ItemShop.png,1,4,3128,exact
TILESET - Duster-Inn_ItemShop.png,1,5,573,exact
TILESET - Duster-Inn_ItemShop.png,1,6,889,exact
TILESET - Duster-Inn_ItemShop.png,1,7,5483,exact
TILESET - Duster-Inn_ItemShop.png,1,8,5367,exact
TILESET - Duster-Inn_ItemShop.png,1,9,5363,exact
TILESET - Duster-Inn_ItemShop.png,1,10,5536,exact
TILESET - Duster-Inn_ItemShop.png,1,11,5802,exact
TILESET - Duster-Inn_ItemShop.png,1,12,2555,exact
TILESET - Duster-Inn_ItemShop.png,1,13,1460,exact
TILESET - Duster-Inn_ItemShop.png,1,14,759,exact
TILESET - Duster-Inn_ItemShop.png,1,15,2187,exact
TILESET - Duster-Inn_ItemShop.png,2,0,4085,exact
TILESET - Duster-Inn_ItemShop.png,2,1,1720,exact
TILESET - Duster-Inn_ItemShop.png,2,2,1415,exact
TILESET - Duster-Inn_ItemShop.png,2,3,1400,exact
TILESET - Duster-Inn_ItemShop.png,2,4,2020,exact
TILESET - Duster-Inn_ItemShop.png,2,5,472,exact
TILESET - Duster-Inn_ItemShop.png,2,6,3042,exact
TILESET - Duster-Inn_ItemShop.png,2,7,1864,exact
TILESET - Duster-Inn_ItemShop.png,2,8,847,exact
TILESET - Duster-Inn_ItemShop.png,2,9,5801,exact
TILESET - Duster-Inn_ItemShop.png,2,10,3976,exact
TILESET - Duster-Inn_ItemShop.png,2,11,4788,exact
TILESET - Duster-Inn_ItemShop.png,2,12,264,exact
TILESET - Duster-Inn_ItemShop.png,2,13,4620,exact
TILESET - Duster-Inn_ItemShop.png,2,14,5840,exact
TILESET - Duster-Inn_ItemShop.png,2,15,5820,exact
TILESET - Duster-Inn_ItemShop.png,3,0,5802,exact
TILESET - Duster-Inn_ItemShop.png,3,1,2973,exact
TILESET - Duster-Inn_ItemShop.png,3,2,2899,exact
TILESET - Duster-Inn_ItemShop.png,3,3,1244,exact
TILESET - Duster-Inn_ItemShop.png,3,4,1377,exact
TILESET - Duster-Inn_ItemShop.png,3,5,1712,exact
TILESET - Duster-Inn_ItemShop.png,3,6,1861,exact
TILESET - Duster-Inn_ItemShop.png,3,7,1751,exact
TILESET - Duster-Inn_ItemShop.png,3,8,1717,exact
TILESET - Duster-Inn_ItemShop.png,3,9,1877,exact
TILESET - Duster-Inn_ItemShop.png,3,10,43,exact
TILESET - Duster-Inn_ItemShop.png,3,11,965,exact
TILESET - Duster-Inn_ItemShop.png,3,12,1851,exact
TILESET - Duster-Inn_ItemShop.png,3,13,5673,exact
TILESET - Duster-Inn_ItemShop.png,3,14,2349,exact
TILESET - Duster-Inn_ItemShop.png,3,15,5968,exact
TILESET - Duster-Inn_ItemShop.png,4,0,295,exact
TILESET - Duster-Inn_ItemShop.png,4,1,5732,exact
TILESET - Duster-Inn_ItemShop.png,4,2,5773,exact
TILESET - Duster-Inn_ItemShop.png,4,3,5760,exact
TILESET - Duster-Inn_ItemShop.png,4,4,5708,exact
TILESET - Duster-Inn_ItemShop.png,4,5,2730,exact
TILESET - Duster-Inn_ItemShop.png,4,6,5719,exact
TILESET - Duster-Inn_ItemShop.png,4,7,4068,exact
TILESET - Duster-Inn_ItemShop.png,4,8,0,exact
TILESET - Duster-Inn_ItemShop.png,4,9,2407,exact
TILESET - Duster-Inn_ItemShop.png,4,10,2886,exact
TILESET - Duster-Inn_ItemShop.png,4,11,2963,exact
TILESET - Duster-Inn_ItemShop.png,4,12,3077,exact
TILESET - Duster-Inn_ItemShop.png,4,13,3133,exact
TILESET - Duster-Inn_ItemShop.png,4,14,3136,exact
TILESET - Duster-Inn_ItemShop.png,4,15,0,exact
TILESET - Duster-Inn_ItemShop.png,5,0,5278,exact
TILESET - Duster-Inn_ItemShop.png,5,1,4620,exact
TILESET - Duster-Inn_ItemShop.png,5,2,3976,exact
TILESET - Duster-Inn_ItemShop.png,5,3,1402,exact
TILESET - Duster-Inn_ItemShop.png,5,4,2067,exact
TILESET - Duster-Inn_ItemShop.png,5,5,5840,exact
TILESET - Duster-Inn_ItemShop.png,5,6,5820,exact
TILESET - Duster-Inn_ItemShop.png,5,7,5152,exact
TILESET - Duster-Inn_ItemShop.png,5,8,0,exact
TILESET - Duster-Inn_ItemShop.png,5,9,3079,exact
TILESET - Duster-Inn_ItemShop.png,5,10,3139,exact
TILESET - Duster-Inn_ItemShop.png,5,11,5708,exact
TILESET - Duster-Inn_ItemShop.png,5,12,5708,exact
TILESET - Duster-Inn_ItemShop.png,5,13,2730,exact
TILESET - Duster-Inn_ItemShop.png,5,14,43,exact
TILESET - Duster-Inn_ItemShop.png,5,15,0,exact
TILESET - Duster-Inn_ItemShop.png,6,0,43,exact
TILESET - Duster-Inn_ItemShop.png,6,1,4068,exact
TILESET - Duster-Inn_ItemShop.png,6,2,4261,exact
TILESET - Duster-Inn_ItemShop.png,6,3,2734,exact
TILESET - Duster-Inn_ItemShop.png,6,4,619,exact
TILESET - Duster-Inn_ItemShop.png,6,5,2407,exact
TILESET - Duster-Inn_ItemShop.png,6,6,2886,exact
TILESET - Duster-Inn_ItemShop.png,6,7,914,exact
TILESET - Duster-Inn_ItemShop.png,6,8,5981,exact
TILESET - Duster-Inn_ItemShop.png,6,9,3798,exact
TILESET - Duster-Inn_ItemShop.png,6,10,2407,exact
TILESET - Duster-Inn_ItemShop.png,6,11,2886,exact
TILESET - Duster-Inn_ItemShop.png,6,12,5719,exact
TILESET - Duster-Inn_ItemShop.png,6,13,914,exact
TILESET - Duster-Inn_ItemShop.png,6,14,5760,exact
TILESET - Duster-Inn_ItemShop.png,6,15,5708,exact
TILESET - Duster-Inn_ItemShop.png,7,0,619,exact
TILESET - Duster-Inn_ItemShop.png,7,1,5582,exact
TILESET - Duster-Inn_ItemShop.png,7,2,2407,exact
TILESET - Duster-Inn_ItemShop.png,7,3,2886,exact
TILESET - Duster-Inn_ItemShop.png,7,4,5719,exact
TILESET - Duster-Inn_ItemShop.png,7,5,914,exact
TILESET - Duster-Inn_ItemShop.png,7,6,5760,exact
TILESET - Duster-Inn_ItemShop.png,7,7,5708,exact
TILESET - Duster-Inn_ItemShop.png,7,8,249,exact
TILESET - Duster-Inn_ItemShop.png,7,9,363,exact
TILESET - Duster-Inn_ItemShop.png,7,10,2067,exact
TILESET - Duster-Inn_ItemShop.png,7,11,545,exact
TILESET - Duster-Inn_ItemShop.png,7,12,161,exact
TILESET - Duster-Inn_ItemShop.png,7,13,501,exact
TILESET - Duster-Inn_ItemShop.png,7,14,5981,exact
TILESET - Duster-Inn_ItemShop.png,7,15,0,exact
TILESET - Duster-Magic_WeaponShop.png,0,0,5708,exact
TILESET - Duster-Magic_WeaponShop.png,0,1,2730,exact
TILESET - Duster-Magic_WeaponShop.png,0,2,989,exact
TILESET - Duster-Magic_WeaponShop.png,0,3,977,exact
TILESET - Duster-Magic_WeaponShop.png,0,4,545,exact
TILESET - Duster-Magic_WeaponShop.png,0,5,954,exact
TILESET - Duster-Magic_WeaponShop.png,0,6,678,exact
TILESET - Duster-Magic_WeaponShop.png,0,7,249,exact
TILESET - Duster-Magic_WeaponShop.png,0,8,683,exact
TILESET - Duster-Magic_WeaponShop.png,0,9,363,exact
TILESET - Duster-Magic_WeaponShop.png,0,10,4431,exact
TILESET - Duster-Magic_WeaponShop.png,0,11,4259,exact
TILESET - Duster-Magic_WeaponShop.png,0,12,805,exact
TILESET - Duster-Magic_WeaponShop.png,0,13,3238,exact
TILESET - Duster-Magic_WeaponShop.png,0,14,393,exact
TILESET - Duster-Magic_WeaponShop.png,0,15,1006,exact
TILESET - Duster-Magic_WeaponShop.png,1,0,2803,exact
TILESET - Duster-Magic_WeaponShop.png,1,1,5892,exact
TILESET - Duster-Magic_WeaponShop.png,1,2,5889,exact
TILESET - Duster-Magic_WeaponShop.png,1,3,5806,exact
TILESET - Duster-Magic_WeaponShop.png,1,4,2820,exact
TILESET - Duster-Magic_WeaponShop.png,1,5,540,exact
TILESET - Duster-Magic_WeaponShop.png,1,6,406,exact
TILESET - Duster-Magic_WeaponShop.png,1,7,4668,exact
TILESET - Duster-Magic_WeaponShop.png,1,8,4041,exact
TILESET - Duster-Magic_WeaponShop.png,1,9,3293,exact
TILESET - Duster-Magic_WeaponShop.png,1,10,3887,exact
TILESET - Duster-Magic_WeaponShop.png,1,11,3156,exact
TILESET - Duster-Magic_WeaponShop.png,1,12,3297,exact
TILESET - Duster-Magic_WeaponShop.png,1,13,1460,exact
TILESET - Duster-Magic_WeaponShop.png,1,14,723,exact
TILESET - Duster-Magic_WeaponShop.png,1,15,2187,exact
TILESET - Duster-Magic_WeaponShop.png,2,0,4679,exact
TILESET - Duster-Magic_WeaponShop.png,2,1,998,exact
TILESET - Duster-Magic_WeaponShop.png,2,2,210,exact
TILESET - Duster-Magic_WeaponShop.png,2,3,1003,exact
TILESET - Duster-Magic_WeaponShop.png,2,4,517,exact
TILESET - Duster-Magic_WeaponShop.png,2,5,566,exact
TILESET - Duster-Magic_WeaponShop.png,2,6,237,exact
TILESET - Duster-Magic_WeaponShop.png,2,7,1746,exact
TILESET - Duster-Magic_WeaponShop.png,2,8,413,exact
TILESET - Duster-Magic_WeaponShop.png,2,9,3309,exact
TILESET - Duster-Magic_WeaponShop.png,2,10,3838,exact
TILESET - Duster-Magic_WeaponShop.png,2,11,4786,exact
TILESET - Duster-Magic_WeaponShop.png,2,12,264,exact
TILESET - Duster-Magic_WeaponShop.png,2,13,4615,exact
TILESET - Duster-Magic_WeaponShop.png,2,14,5840,exact
TILESET - Duster-Magic_WeaponShop.png,2,15,5820,exact
TILESET - Duster-Magic_WeaponShop.png,3,0,3156,exact
TILESET - Duster-Magic_WeaponShop.png,3,1,2973,exact
TILESET - Duster-Magic_WeaponShop.png,3,2,2778,exact
TILESET - Duster-Magic_WeaponShop.png,3,3,1343,exact
TILESET - Duster-Magic_WeaponShop.png,3,4,209,exact
TILESET - Duster-Magic_WeaponShop.png,3,5,657,exact
TILESET - Duster-Magic_WeaponShop.png,3,6,636,exact
TILESET - Duster-Magic_WeaponShop.png,3,7,207,exact
TILESET - Duster-Magic_WeaponShop.png,3,8,629,exact
TILESET - Duster-Magic_WeaponShop.png,3,9,631,exact
TILESET - Duster-Magic_WeaponShop.png,3,10,43,exact
TILESET - Duster-Magic_WeaponShop.png,3,11,965,exact
TILESET - Duster-Magic_WeaponShop.png,3,12,2224,exact
TILESET - Duster-Magic_WeaponShop.png,3,13,5673,exact
TILESET - Duster-Magic_WeaponShop.png,3,14,2349,exact
TILESET - Duster-Magic_WeaponShop.png,3,15,805,exact
TILESET - Duster-Magic_WeaponShop.png,4,0,295,exact
TILESET - Duster-Magic_WeaponShop.png,4,1,5732,exact
TILESET - Duster-Magic_WeaponShop.png,4,2,5773,exact
TILESET - Duster-Magic_WeaponShop.png,4,3,5760,exact
TILESET - Duster-Magic_WeaponShop.png,4,4,5708,exact
TILESET - Duster-Magic_WeaponShop.png,4,5,2730,exact
TILESET - Duster-Magic_WeaponShop.png,4,6,5719,exact
TILESET - Duster-Magic_WeaponShop.png,4,7,3938,exact
TILESET - Duster-Magic_WeaponShop.png,4,8,0,exact
TILESET - Duster-Magic_WeaponShop.png,4,9,2407,exact
TILESET - Duster-Magic_WeaponShop.png,4,10,2886,exact
TILESET - Duster-Magic_WeaponShop.png,4,11,2710,exact
TILESET - Duster-Magic_WeaponShop.png,4,12,3000,exact
TILESET - Duster-Magic_WeaponShop.png,4,13,3186,exact
TILESET - Duster-Magic_WeaponShop.png,4,14,2970,exact
TILESET - Duster-Magic_WeaponShop.png,4,15,0,exact
TILESET - Duster-Magic_WeaponShop.png,5,0,3855,exact
TILESET - Duster-Magic_WeaponShop.png,5,1,4615,exact
TILESET - Duster-Magic_WeaponShop.png,5,2,3838,exact
TILESET - Duster-Magic_WeaponShop.png,5,3,1006,exact
TILESET - Duster-Magic_WeaponShop.png,5,4,393,exact
TILESET - Duster-Magic_WeaponShop.png,5,5,5840,exact
TILESET - Duster-Magic_WeaponShop.png,5,6,5820,exact
TILESET - Duster-Magic_WeaponShop.png,5,7,3436,exact
TILESET - Duster-Magic_WeaponShop.png,5,8,0,exact
TILESET - Duster-Magic_WeaponShop.png,5,9,2969,exact
TILESET - Duster-Magic_WeaponShop.png,5,10,3086,exact
TILESET - Duster-Magic_WeaponShop.png,5,11,5708,exact
TILESET - Duster-Magic_WeaponShop.png,5,12,5708,exact
TILESET - Duster-Magic_WeaponShop.png,5,13,2730,exact
TILESET - Duster-Magic_WeaponShop.png,5,14,43,exact
TILESET - Duster-Magic_WeaponShop.png,5,15,0,exact
TILESET - Duster-Magic_WeaponShop.png,6,0,43,exact
TILESET - Duster-Magic_WeaponShop.png,6,1,3938,exact
TILESET - Duster-Magic_WeaponShop.png,6,2,4259,exact
TILESET - Duster-Magic_WeaponShop.png,6,3,2734,exact
TILESET - Duster-Magic_WeaponShop.png,6,4,619,exact
TILESET - Duster-Magic_WeaponShop.png,6,5,2407,exact
TILESET - Duster-Magic_WeaponShop.png,6,6,2886,exact
TILESET - Duster-Magic_WeaponShop.png,6,7,914,exact
TILESET - Duster-Magic_WeaponShop.png,6,8,5981,exact
TILESET - Duster-Magic_WeaponShop.png,6,9,2596,exact
TILESET - Duster-Magic_WeaponShop.png,6,10,2407,exact
TILESET - Duster-Magic_WeaponShop.png,6,11,2886,exact
TILESET - Duster-Magic_WeaponShop.png,6,12,5719,exact
TILESET - Duster-Magic_WeaponShop.png,6,13,914,exact
TILESET - Duster-Magic_WeaponShop.png,6,14,5760,exact
TILESET - Duster-Magic_WeaponShop.png,6,15,5708,exact
TILESET - Duster-Magic_WeaponShop.png,7,0,619,exact
TILESET - Duster-Magic_WeaponShop.png,7,1,4528,exact
TILESET - Duster-Magic_WeaponShop.png,7,2,2407,exact
TILESET - Duster-Magic_WeaponShop.png,7,3,2886,exact
TILESET - Duster-Magic_WeaponShop.png,7,4,5719,exact
TILESET - Duster-Magic_WeaponShop.png,7,5,914,exact
TILESET - Duster-Magic_WeaponShop.png,7,6,5760,exact
TILESET - Duster-Magic_WeaponShop.png,7,7,5708,exact
TILESET - Duster-Magic_WeaponShop.png,7,8,249,exact
TILESET - Duster-Magic_WeaponShop.png,7,9,363,exact
TILESET - Duster-Magic_WeaponShop.png,7,10,393,exact
TILESET - Duster-Magic_WeaponShop.png,7,11,545,exact
TILESET - Duster-Magic_WeaponShop.png,7,12,161,exact
TILESET - Duster-Magic_WeaponShop.png,7,13,501,exact
TILESET - Duster-Magic_WeaponShop.png,7,14,5981,exact
TILESET - Duster-Magic_WeaponShop.png,7,15,0,exact
TILESET - Duster.png,0,0,4924,exact
TILESET - Duster.png,0,1,5530,exact
TILESET - Duster.png,0,2,5522,exact
TILESET - Duster.png,0,3,4899,exact
TILESET - Duster.png,0,4,2651,exact
TILESET - Duster.png,0,5,1176,exact
TILESET - Duster.png,0,6,2448,exact
TILESET - Duster.png,0,7,2501,exact
TILESET - Duster.png,0,8,3449,exact
TILESET - Duster.png,0,9,3610,exact
TILESET - Duster.png,0,10,3606,exact
TILESET - Duster.png,0,11,5915,exact
TILESET - Duster.png,0,12,5948,exact
TILESET - Duster.png,0,13,5791,exact
TILESET - Duster.png,0,14,2796,exact
TILESET - Duster.png,0,15,2814,exact
TILESET - Duster.png,1,0,1757,exact
TILESET - Duster.png,1,1,339,exact
TILESET - Duster.png,1,2,1755,exact
TILESET - Duster.png,1,3,1705,exact
TILESET - Duster.png,1,4,5798,exact
TILESET - Duster.png,1,5,4573,exact
TILESET - Duster.png,1,6,3844,exact
TILESET - Duster.png,1,7,4338,exact
TILESET - Duster.png,1,8,2522,exact
TILESET - Duster.png,1,9,1616,exact
TILESET - Duster.png,1,10,1978,exact
TILESET - Duster.png,1,11,1602,exact
TILESET - Duster.png,1,12,5907,exact
TILESET - Duster.png,1,13,5921,exact
